用户名,博文,转发数,评论数,点赞数,发文时间,来自,页面网址,博文链接,"是否担忧（1=担忧，-1=完全不担忧，0=中性，有些担忧但不用买保险,2=疑似抑郁症）",标签1（担忧对象）,标签2（担忧什么）,标签3（什么保险）,标签4（症状）
曲奇蘸酒,"
                    高台树色退圈了，我不是作者粉但是我想能写出《白日事故》这种故事的人都能被逼退圈，有点惋惜吧“我要是有三块月饼，我给你们两块，给他一块，他要是不要，我就全都给你们。可是他……他有三块，会全都给我。” ​易辙真的百年难得一年下，阅文无数，他是唯一一个对受父母说：你们别担心，我在锻炼身体，我以后给他养老送终。 收起全文d
                ",  ,2,4,"
                        02月29日 16:08
                        ",jojo iPhone XR,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%25E7%2588%25B6%25E6%25AF%258D?q=%E6%8B%85%E5%BF%83%E7%88%B6%E6%AF%8D&scope=ori&suball=1&Refer=g&page=13,https://weibo.com/6297265349/IwrSocrjS?refer_flag=1001030103_,,,,,
少女沐喵,"
                    #武汉一确诊大学生硬核自我隔离38天#感动得眼角湿润了，他害怕父母亲人甚至陌生人受感染，对自己的生死却并没有那么多的担心和畏惧。是一个出色的负责任的年轻人！ ​                ",  , ,2,"
                        02月29日 15:50
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%25E7%2588%25B6%25E6%25AF%258D?q=%E6%8B%85%E5%BF%83%E7%88%B6%E6%AF%8D&scope=ori&suball=1&Refer=g&page=13,https://weibo.com/3897227146/IwrL7gNWg?refer_flag=1001030103_,,,,,
老肥羊2019,"
                    一直以来，我都很羡慕父母的💑 。平凡的爱情是什么？就是父亲手足无措，寝食难安的担心。没有什么多余言语，眼里只有你 2洛阳 ​                ",  ,1,3,"
                        02月29日 15:32
                        ",vivo iQOO生而强悍,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%25E7%2588%25B6%25E6%25AF%258D?q=%E6%8B%85%E5%BF%83%E7%88%B6%E6%AF%8D&scope=ori&suball=1&Refer=g&page=13,https://weibo.com/6989480020/IwrDLlqYx?refer_flag=1001030103_,,,,,
絲提西亞1314,"
                    我装不装有钱是我自己的事，我自认我和我老公魔都有房子工作稳定两边父母退休金都还不错不许愿我们担心，日子比你好过就行了，你关心我干嘛，你挂到全世界去都无所谓，难道我还要把房产证挂给你看啊，真的拼团是团长把你乐上天了，不需要你还有煤炉OTA这些SET可以买，就像我们家柚大佬说的拼团只是金钱交易但不仅给你拖，而且后续麻烦， 收起全文d
                ",1,12,7,"
                        02月29日 15:13
                        ",搜狗高速浏览器,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%25E7%2588%25B6%25E6%25AF%258D?q=%E6%8B%85%E5%BF%83%E7%88%B6%E6%AF%8D&scope=ori&suball=1&Refer=g&page=13,https://weibo.com/2363931784/IwrwjsWwc?refer_flag=1001030103_,,,,,
霉霉家的小可爱呀,"
                    2020.2.29四年一遇の2.29呀感谢你带来了家乡“清零”的好消息希望大家都可以好好的下个四年，我们再见呀，希望那时候的我，不再像个长不大的孩子，不再让父母担心，可以做自己喜欢的事，可盐可甜，幸福美满加油哦！ ​                ",  , , ,"
                        02月29日 14:46
                        ",HUAWEI Mate 30,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%25E7%2588%25B6%25E6%25AF%258D?q=%E6%8B%85%E5%BF%83%E7%88%B6%E6%AF%8D&scope=ori&suball=1&Refer=g&page=13,https://weibo.com/6304423760/Iwrlh5xco?refer_flag=1001030103_,,,,,
叶靥葉_mio,"
                    2.29 是不是得发个博纪念一下感觉好久没发微博了ps. 过去一周一直都很焦虑 因为担心万一复试过不了 就不知道后面要干嘛但是 昨晚已经和父母商量好惹！爸妈说 不要有压力现在就是安心准备复试啦💪我这个人因为二十多年过来一直顺风顺水人生没经历过什么挫折导致承受失败能力很差 但我要学会做一个坚强的人呐学会接受生活中一切美好与残缺change your thoughts,change your world. 收起全文d
                ",  ,3,6,"
                        02月29日 14:35
                        ",iPhone,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%25E7%2588%25B6%25E6%25AF%258D?q=%E6%8B%85%E5%BF%83%E7%88%B6%E6%AF%8D&scope=ori&suball=1&Refer=g&page=13,https://weibo.com/1592386691/IwrgQBlc8?refer_flag=1001030103_,,,,,
zhu跃,"
                    2020年刚开始就在告诉所有人要学会珍惜 今年是一个很不顺利的一年 不是你不顺利 是这一年都在提心吊胆 总是感觉有些事情做的太晚了 在可以开心的陪父母期间又担心疫情什么时候会过去 因为还要新的生活  我也在慢慢慢慢成长。@中国加油 ​                ",  , ,2,"
                        02月29日 14:01
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%25E7%2588%25B6%25E6%25AF%258D?q=%E6%8B%85%E5%BF%83%E7%88%B6%E6%AF%8D&scope=ori&suball=1&Refer=g&page=13,https://weibo.com/5976429599/Iwr37ypXE?refer_flag=1001030103_,,,,,
西村亭美,"
                    我今天在(和瑞园家里面)上网玩微博也是2月份最后一天看到日本(宫城县(仙台发现有那样子病(让人)心里面想日本宫城县<都有>那以后日本青森县\和日本秋田县\和日本岩手县会如何\还有日本岩手县现在微博上面\没有消息让我是比较担心\还有宫城县那是我和我父母在日本时候\去过地方\还有日本来说日本宫城县有那样子\病那里宫城县\近日本青森县那是旅游方面\比较好日本东北六县\里面比较好不过日本青森县来说\应该是防着那个病比较重要\地方因为日本青森县\和秋田县那是旅游县市\所以来说这个两个旅游县\青森县⊙▽⊙和秋田县\防范好日本岩手县也会\可以防住了吗\真的让人担心日本岩手县(还有)那个^不支持检测☆日本人因为他让日本变成^这样子我是讨厌那样^让日本变成这样子日本人了吗 收起全文d
                ",  , ,1,"
                        02月29日 13:45
                        ",小米6X 拍人更美,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%25E7%2588%25B6%25E6%25AF%258D?q=%E6%8B%85%E5%BF%83%E7%88%B6%E6%AF%8D&scope=ori&suball=1&Refer=g&page=13,https://weibo.com/6853056126/IwqWoC3AC?refer_flag=1001030103_,,,,,
罗宏键foodie,"
                    2月28日晚上，我开始发烧，可能只是一个普通的感冒吧，但是这个疫情可怕的地方就是你生病了无助了的时候连个倾诉的人都没有，你告诉父母，远在千里的他们会担心，你告诉身边的朋友，你不知道他们会不会害怕跟你接触，我觉得默默挺住就好了，可是心里又是那么恐慌，我没有接触武汉的人，我每天都小心翼翼的佩戴口罩，我坚持勤洗手，也坚持喷消毒水。当然今天我的温度已经控制下来了，但我希望看到我微博的每个人，都可以坚持去佩戴口罩，勤洗手，怎么也要等到药物研制出来，让我们每个人都有一次生病感冒发烧的资格，做好防护吧同志们 2临海市 收起全文d
                ",  , ,4,"
                        02月29日 13:19
                        ",前后2000万 OPPO R11,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%25E7%2588%25B6%25E6%25AF%258D?q=%E6%8B%85%E5%BF%83%E7%88%B6%E6%AF%8D&scope=ori&suball=1&Refer=g&page=13,https://weibo.com/6170503421/IwqLXuGaM?refer_flag=1001030103_,,,,,
故心少年,"
                    毕竟流露脆弱是件自取其辱的事，毕竟除了父母没有人真正在意你的苦难，可父母又是你最不能流露苦难的人，他们担心你的神情，比羞辱更让人难受，那是一种让你土崩瓦解般的心情。 ​                ",  , ,1,"
                        02月29日 13:11
                        ",微博 weibo.com,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%25E7%2588%25B6%25E6%25AF%258D?q=%E6%8B%85%E5%BF%83%E7%88%B6%E6%AF%8D&scope=ori&suball=1&Refer=g&page=13,https://weibo.com/1961569447/IwqIxnXqP?refer_flag=1001030103_,,,,,
痴痴傻傻懵懵懂懂,"
                    直到今天我才知道什么叫孤立无援，如果你选错了人，如果他没有永远站在你这边的坚定，别说有勇气对抗全世界了，就连呼吸你都不敢大喘。当你委屈了，真的只有一个人。父母大都不喜欢女儿远嫁的原因，我想我找到其中一个，就是受伤了，你都不敢回家，怕父母担心。举目无亲，孤军作战有多少女孩，愿意无条件陪伴你，愿意为你承受所有苦，只要男孩让她知道无论什么情况，你永远站在她身边，只需要这一个态度，让她觉得一切都值得。 收起全文d
                ",  ,1, ,"
                        02月29日 13:08
                        ",HUAWEI Mate30 Pro 5G,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%25E7%2588%25B6%25E6%25AF%258D?q=%E6%8B%85%E5%BF%83%E7%88%B6%E6%AF%8D&scope=ori&suball=1&Refer=g&page=14,https://weibo.com/5029490980/IwqHnhOX3?refer_flag=1001030103_,,,,,
忍冬草ljn,"
                    第一次看老爸哭~想回兰州回了两次，都被老爸老妈哭着留下了，想让我做自己想做的事，又忍不住的担心~感谢父母的爱~特别时期，不让家人担心，才是最重要的，其他的自己努力努力吧~ ​                ",  ,3,1,"
                        02月29日 12:33
                        ",前置双摄vivo X9,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%25E7%2588%25B6%25E6%25AF%258D?q=%E6%8B%85%E5%BF%83%E7%88%B6%E6%AF%8D&scope=ori&suball=1&Refer=g&page=14,https://weibo.com/5113525508/Iwqtq5oKe?refer_flag=1001030103_,,,,,
风之夜影,"
                    心累啊，我还是不要给予“她”帮忙，好心当做驴肝肺，她自己和父母都不担心，我担心什么呀！还招人烦 ​                ",  , ,1,"
                        02月29日 12:22
                        ",OPPO R15 梦镜版,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%25E7%2588%25B6%25E6%25AF%258D?q=%E6%8B%85%E5%BF%83%E7%88%B6%E6%AF%8D&scope=ori&suball=1&Refer=g&page=14,https://weibo.com/1287056714/IwqoT2aMZ?refer_flag=1001030103_,,,,,
一葉jl,"
                    听说英语口语的分数高低决定奖学金的高低,好好学，作品集，书法，创作等等，都不能落下，拿到好分数，学费就不用担心了，可以让父母少一些负担，靠自己呀，干吧嘀，干吧嘀，佳麗几。 ​                ",  ,1, ,"
                        02月29日 11:58
                        ",微博 HTML5 版,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%25E7%2588%25B6%25E6%25AF%258D?q=%E6%8B%85%E5%BF%83%E7%88%B6%E6%AF%8D&scope=ori&suball=1&Refer=g&page=14,https://weibo.com/5958305946/Iwqf42PAW?refer_flag=1001030103_,,,,,
zhouder的money爱zhouder,"
                    开启回京隔离14天，箱子里装满了花卷，包子，果条，麻花，各种蔬菜水果，大华牌鸡蛋酱。随手拎着一个装满昨天从超市买回的小食+周梅早上现烤红薯和水煮蛋。隔离是逃难，关禁闭，也是父母的担心，不舍。 2海口·海口美兰国际机场 ​                ",  , ,2,"
                        02月29日 11:31
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%25E7%2588%25B6%25E6%25AF%258D?q=%E6%8B%85%E5%BF%83%E7%88%B6%E6%AF%8D&scope=ori&suball=1&Refer=g&page=14,https://weibo.com/2679456461/Iwq469hhT?refer_flag=1001030103_,,,,,
清晨阳光小树苗,"
                    唉唉，又郁闷了，有不太熟的父母特地咨询我们问题，刚刚得知我们居然给出了错误的建议，还是人家父母的担心是对的，所幸没有不好的结果，但是心里好难受，很惭愧另外得出一个经验，不要随便否定人家亲近之人的观察判断 2南京 ​                ",  , ,1,"
                        02月29日 11:03
                        ",HUAWEI Mate 30,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%25E7%2588%25B6%25E6%25AF%258D?q=%E6%8B%85%E5%BF%83%E7%88%B6%E6%AF%8D&scope=ori&suball=1&Refer=g&page=14,https://weibo.com/3265654763/IwpSAbGpv?refer_flag=1001030103_,,,,,
疤痕整形修复专家,"
                    #疤痕体质#会遗传吗？？这是很多人关心的问题，担心父母亲有一方是瘢痕体质，会不会遗传给孩子，其实瘢痕疙瘩有一定的遗传倾向，但是瘢痕的形成大多数都是因为外伤性原因造成的，因此避免皮肤受损是减少瘢痕形成的很重要的因素。 ​                ",  , , ,"
                        02月29日 10:54
                        ",微博 weibo.com,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%25E7%2588%25B6%25E6%25AF%258D?q=%E6%8B%85%E5%BF%83%E7%88%B6%E6%AF%8D&scope=ori&suball=1&Refer=g&page=14,https://weibo.com/6170059597/IwpPhodzn?refer_flag=1001030103_,,,,,
小小马过河_,"
                    有时候会不想让父母担心愧疚，知道情绪交叉扩大肯定没有益处，然后不会在他们面前表现出脆弱，而是很平淡的样子。代价是他们会放心地责怪我，觉得我是在找借口都还是很不容易的 ​                ",  ,2, ,"
                        02月29日 10:51
                        ",iPhone 6,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%25E7%2588%25B6%25E6%25AF%258D?q=%E6%8B%85%E5%BF%83%E7%88%B6%E6%AF%8D&scope=ori&suball=1&Refer=g&page=14,https://weibo.com/2508271697/IwpNZkYUo?refer_flag=1001030103_,,,,,
唐瑟瑟的放飞自我,"
                    对自己好的永远都是父母，他们的担心、关心、爱心所有的一切都给了子女。当你远走的时候带走的就是他们的两行泪。。 ​                ",  , , ,"
                        02月29日 10:38
                        ",小米8青春版 潮流旗舰,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%25E7%2588%25B6%25E6%25AF%258D?q=%E6%8B%85%E5%BF%83%E7%88%B6%E6%AF%8D&scope=ori&suball=1&Refer=g&page=14,https://weibo.com/6179333146/IwpIJ8tfA?refer_flag=1001030103_,,,,,
会飞的羽毛07324,"
                    #教育部要求线上教学不能搞一刀切#网课确实也是没办法的办法，但是低年级的小朋友父母不在身边真的很难自觉学习，真的担心 ​                ",  , , ,"
                        02月29日 10:32
                        ",vivo X27 Pro,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%25E7%2588%25B6%25E6%25AF%258D?q=%E6%8B%85%E5%BF%83%E7%88%B6%E6%AF%8D&scope=ori&suball=1&Refer=g&page=14,https://weibo.com/6027888489/IwpGbAZrH?refer_flag=1001030103_,,,,,
郑东美遇,"
                    现在仍然很多父母会担心女儿去做微整微整的负面消息和报道还存在一些父母心中父母担心但是微整医疗美容越来越规范在选择医院时🏥一定要选择正规的年前感叹没有做双眼皮的疫情过后就去变美吧 ​                ",  , ,1,"
                        02月29日 10:30
                        ",,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%25E7%2588%25B6%25E6%25AF%258D?q=%E6%8B%85%E5%BF%83%E7%88%B6%E6%AF%8D&scope=ori&suball=1&Refer=g&page=14,https://weibo.com/5559855427/IwpFggDI7?refer_flag=1001030103_,,,,,
合肥发布,"
                    #快讯#【#滞留湖北夫妻担心儿子求助民警#  担心他无法照顾自己】合肥的李先生和妻子回湖北襄阳看望父母，因受疫情影响无法返回，已在宾馆住了1个多月。他们担心独自在合肥、正上初三的儿子，担心他无法照顾好自己，担心他的学业，且儿子把家里监控拔掉了，李先生只好求助民警。据悉，民警和社区人员将孩子的一日三餐托给邻居。社区民警只要闲下来，就会上门督促其学习。O夫妻俩回湖北省亲因疫情无法返回 担心儿子一人在合肥向民警求助 收起全文d
                ",4,5,27,"
                        02月29日 10:17
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%25E7%2588%25B6%25E6%25AF%258D?q=%E6%8B%85%E5%BF%83%E7%88%B6%E6%AF%8D&scope=ori&suball=1&Refer=g&page=14,https://weibo.com/2403752844/IwpA8mP1S?refer_flag=1001030103_,,,,,
