用户名,博文,转发数,评论数,点赞数,发文时间,来自,页面网址,博文链接,"是否担忧（1=担忧，-1=完全不担忧，0=中性，有些担忧但不用买保险,2=疑似抑郁症）",标签1（担忧对象）,标签2（担忧什么）,标签3（什么保险）,标签4（症状）
七金万万,"
                    雾霾太新鲜，咳嗽了，鼻子嗓子都不舒服 2北京·火神庙国际商业中心 ​                ",  , , ,"
                        2017年01月25日 15:26
                        ",iPhone 6s Plus,https://s.weibo.com/weibo/%25E9%259B%25BE%25E9%259C%25BE%2520%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D?q=%E9%9B%BE%E9%9C%BE%20%E4%B8%8D%E8%88%92%E6%9C%8D&scope=ori&suball=1&Refer=g&page=46,https://weibo.com/1138840023/EssvGmmw4?refer_flag=1001030103_,,,,,
残酒对花月无语倾我心,"
                    西安的雾霾确实挺严重的，今早六点多出发跑来开会，呆了一上午，明显感到喉咙不舒服。估计再呆个两三天，适应了，就没感觉了 2西安·张家堡 ​                ",1,2,2,"
                        2017年01月25日 12:07
                        ",iPhone 7 Plus,https://s.weibo.com/weibo/%25E9%259B%25BE%25E9%259C%25BE%2520%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D?q=%E9%9B%BE%E9%9C%BE%20%E4%B8%8D%E8%88%92%E6%9C%8D&scope=ori&suball=1&Refer=g&page=46,https://weibo.com/3807249935/EsrcQx2db?refer_flag=1001030103_,,,,,
姗姗来迟-2002,"
                    应对雾霾天，自制防雾霾茶，金橘、麦冬、菊花、橙皮、鲜苹果、广柑一起熬。如果嗓子不舒服了，喝了真起作用。 ​                ",  , ,1,"
                        2017年01月25日 09:51
                        ",iPhone 6 Plus,https://s.weibo.com/weibo/%25E9%259B%25BE%25E9%259C%25BE%2520%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D?q=%E9%9B%BE%E9%9C%BE%20%E4%B8%8D%E8%88%92%E6%9C%8D&scope=ori&suball=1&Refer=g&page=46,https://weibo.com/2651527502/EsqjFC2Rl?refer_flag=1001030103_,,,,,
日光源,"
                    【这里雾霾很严重】鸡年春节马上到来，但是古城雾霾严重，无论白天还是夜晚，天气都雾蒙蒙的；人们感觉很压抑，心情烦躁不安，精神恍惚，浑身都不舒服；但特别期望和亲人相逢，团团圆圆过大年，开开心心迎新春！ ​                ",2,1,1,"
                        2017年01月25日 00:02
                        ",三星 GALAXY Note 5,https://s.weibo.com/weibo/%25E9%259B%25BE%25E9%259C%25BE%2520%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D?q=%E9%9B%BE%E9%9C%BE%20%E4%B8%8D%E8%88%92%E6%9C%8D&scope=ori&suball=1&Refer=g&page=46,https://weibo.com/2986875465/Esmsw9FUh?refer_flag=1001030103_,,,,,
不要叫醒我kl,"
                    自从上次西安重雾霾之后 嗓子和肺一直不舒服 不知道是否跟雾霾有关系 这两天感觉更强烈了 好像肺肿了一样....... ​                ",4,3, ,"
                        2017年01月24日 22:31
                        ",iPhone 7,https://s.weibo.com/weibo/%25E9%259B%25BE%25E9%259C%25BE%2520%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D?q=%E9%9B%BE%E9%9C%BE%20%E4%B8%8D%E8%88%92%E6%9C%8D&scope=ori&suball=1&Refer=g&page=46,https://weibo.com/5110023301/EslRy0PcD?refer_flag=1001030103_,,,,,
回头草真他妈难吃,"
                    慢慢卸下所有的骄傲，慢慢将自己的全部伪装通通卸掉，却发现现在再也回不去之前的骄傲，甚至只是傲娇，现在想想，哭一场是对自己懦弱的表现，那我该怎么办，只好让眼泪浸满我的双眼，仰着头看着晚上的夜空，然后说一句，今天的太阳好刺眼，我眼睛都不舒服了，即使满是雾霾又怎样 2霍州市 ​                ",  , , ,"
                        2017年01月23日 23:44
                        ",万人迷OPPO R7,https://s.weibo.com/weibo/%25E9%259B%25BE%25E9%259C%25BE%2520%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D?q=%E9%9B%BE%E9%9C%BE%20%E4%B8%8D%E8%88%92%E6%9C%8D&scope=ori&suball=1&Refer=g&page=47,https://weibo.com/6092409244/EscUIAOcq?refer_flag=1001030103_,,,,,
各安天涯的陌生人,"
                    前几天开始嗓子稍微有点不舒服，以为是雾霾天导致无视，今天早上开始打喷嚏，以为是雾霾天导致鼻子嗓子不舒服无视，下午下班后觉得头晕不舒服，才反应过来要感冒了，晚上鼻塞流鼻涕翻箱倒柜找感冒药，才想起之前收拾房间发现药过期扔了。。。唉～感冒药好贵 ​                ",  , , ,"
                        2017年01月23日 21:53
                        ",天生会转 OPPO N3,https://s.weibo.com/weibo/%25E9%259B%25BE%25E9%259C%25BE%2520%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D?q=%E9%9B%BE%E9%9C%BE%20%E4%B8%8D%E8%88%92%E6%9C%8D&scope=ori&suball=1&Refer=g&page=47,https://weibo.com/1709708905/EscbM6cxW?refer_flag=1001030103_,,,,,
CloveR_距,"
                    又是四个多月没见了……你又发生了点小变化……地铁虽然通了但是有些地方还是在挖挖挖……这两天是蓝天白云……经常待在北京都很难想象你有雾霾的样子……还没来得及约大家就生病了……明明昨天刚回来还好好的 半夜就觉得不舒服……回来看到你可真高兴 就是超级喜欢你这座城市了 2合肥 ​                ",  , , ,"
                        2017年01月23日 18:08
                        ",iPhone 6s,https://s.weibo.com/weibo/%25E9%259B%25BE%25E9%259C%25BE%2520%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D?q=%E9%9B%BE%E9%9C%BE%20%E4%B8%8D%E8%88%92%E6%9C%8D&scope=ori&suball=1&Refer=g&page=47,https://weibo.com/3001686975/EsaIAcCkg?refer_flag=1001030103_,,,,,
唐糖兜里没有糖,"
                    分手了你要好好照顾自己，记得按时喝酒，不舒服多抽烟，每天好好熬夜，早饭不要经常吃，天气冷穿凉鞋多穿对袜子，没事多玩手机，看书记得关灯，雾霾天多出来跑跑步。如果睡不着要多吃安眠药，喜欢看你吞玻璃的样子，无聊就烧烧头发，洗澡一定要用沸水，难过了跳楼，一切都会变好的 ​                ",  , , ,"
                        2017年01月23日 12:43
                        ",红米Note 3,https://s.weibo.com/weibo/%25E9%259B%25BE%25E9%259C%25BE%2520%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D?q=%E9%9B%BE%E9%9C%BE%20%E4%B8%8D%E8%88%92%E6%9C%8D&scope=ori&suball=1&Refer=g&page=47,https://weibo.com/2657484581/Es8Aq9YsV?refer_flag=1001030103_,,,,,
Catalonia,"
                    我就说我怎么今天嗓子这么不舒服，瞅着外边天挺蓝的不像有雾霾的样子，结果一看空气质量...还真是轻度污染135，一会儿去看蓝神，完事儿就哪儿也不去了乖乖家呆着好了 ​                ",1,3, ,"
                        2017年01月23日 11:47
                        ",Smartisan T2,https://s.weibo.com/weibo/%25E9%259B%25BE%25E9%259C%25BE%2520%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D?q=%E9%9B%BE%E9%9C%BE%20%E4%B8%8D%E8%88%92%E6%9C%8D&scope=ori&suball=1&Refer=g&page=47,https://weibo.com/5175488366/Es8dFwoO2?refer_flag=1001030103_,,,,,
德泽四方,"
                    #成都新鲜事#今天好不容易出点太阳，确又被雾霾挡住了一些阳光，真让人有点儿不舒服。 ​                ",  , , ,"
                        2017年01月23日 11:29
                        ",成都超话,https://s.weibo.com/weibo/%25E9%259B%25BE%25E9%259C%25BE%2520%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D?q=%E9%9B%BE%E9%9C%BE%20%E4%B8%8D%E8%88%92%E6%9C%8D&scope=ori&suball=1&Refer=g&page=47,https://weibo.com/3402505374/Es86kpjji?refer_flag=1001030103_,,,,,
BioBalance新西兰,"
                    亲，你清肺了么？【抗霾大招引爆微博 BioBalance清肺液成抗霾必备】还需要清肺吗？”只要你所生活的区域受到雾霾污染，你感觉呼吸不顺畅，咽喉不舒服，就需要清清肺了。和护肤保养的道理一样，想要... 原文：O抗霾大招引爆微博 BioBalance清肺液成抗霾必备 （分享自@微博搜索） ​                ",  , , ,"
                        2017年01月23日 10:29
                        ",微博搜索,https://s.weibo.com/weibo/%25E9%259B%25BE%25E9%259C%25BE%2520%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D?q=%E9%9B%BE%E9%9C%BE%20%E4%B8%8D%E8%88%92%E6%9C%8D&scope=ori&suball=1&Refer=g&page=47,https://weibo.com/5803424532/Es7I8xkaj?refer_flag=1001030103_,,,,,
我想變回狼,"
                    O我想變回狼 打卡第112天，运动#没有借口#，就是坚持！一起来O打卡社区 蜕变吧！今天雾霾指数130多，轻度污染，但还是被跑步的诱惑所勾引到户外去跑步，跑了五公里觉得呼吸有些不舒服，总觉得有烧东西的味道，为了健康乖乖回去吧…… ​                ",  , , ,"
                        2017年01月22日 23:15
                        ",微博运动,https://s.weibo.com/weibo/%25E9%259B%25BE%25E9%259C%25BE%2520%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D?q=%E9%9B%BE%E9%9C%BE%20%E4%B8%8D%E8%88%92%E6%9C%8D&scope=ori&suball=1&Refer=g&page=47,https://weibo.com/2328038395/Es3iE1uU9?refer_flag=1001030103_,,,,,
81-1快乐,"
                    济宁人民医院门口的环卫清洁车大清早干洗模式，司机离开雾霾天就不舒服。 ​                ",  , ,1,"
                        2017年01月22日 07:15
                        ",荣耀畅玩4X·快科技,https://s.weibo.com/weibo/%25E9%259B%25BE%25E9%259C%25BE%2520%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D?q=%E9%9B%BE%E9%9C%BE%20%E4%B8%8D%E8%88%92%E6%9C%8D&scope=ori&suball=1&Refer=g&page=47,https://weibo.com/5720247722/ErX0Lx7WV?refer_flag=1001030103_,,,,,
Pansyng,"
                    💗御颜柠檬膏适用人群：1.儿童白日咳✅2.成人感冒咳嗽不止✅3.抽烟导致的咳嗽不止，有痰，肺部烟毒积聚，油腻食物吃太多✅4.经常上火人士✅5.长期用嗓人士✅6.经常在粉尘环境下工作者✅7.雾霾天气喉咙不舒服✅8.春秋季气候干燥引起的咽喉肿痛✅9.慢性咽炎，支气管炎呼吸道疾病✅10.便秘人群，排肠毒✅ 2香港特别行政区·太子 收起全文d
                ",12, , ,"
                        2017年01月21日 22:21
                        ",iPhone 7 Plus,https://s.weibo.com/weibo/%25E9%259B%25BE%25E9%259C%25BE%2520%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D?q=%E9%9B%BE%E9%9C%BE%20%E4%B8%8D%E8%88%92%E6%9C%8D&scope=ori&suball=1&Refer=g&page=47,https://weibo.com/6113176580/ErTwdkhEv?refer_flag=1001030103_,,,,,
雪香snowing,"
                    呆上海雾霾让我喉咙好疼呀，一直不舒服，就这样一直持续，也不知道是不是正好感冒了随便买了这个还挺管用，脖子难受泡一杯立马好了。我于是又去别家买了很多类似这样的，都没有这个好喝效果好，这家的包装很随便但是东西真心好。后面买的包装都很好，但是好喝程度和效果都没有这个好。保存起来 ​                ",4, ,2,"
                        2017年01月21日 17:21
                        ",乐活超人的iPhone,https://s.weibo.com/weibo/%25E9%259B%25BE%25E9%259C%25BE%2520%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D?q=%E9%9B%BE%E9%9C%BE%20%E4%B8%8D%E8%88%92%E6%9C%8D&scope=ori&suball=1&Refer=g&page=47,https://weibo.com/5530640392/ErRygdzdR?refer_flag=1001030103_,,,,,
可暖舒活液全国总经销商颜英子,"
                    ☀过年回家给父母带什么？拒绝烟酒，二次伤害拒绝一成不变，没有新意拒绝铺张浪费，父母心疼拒绝雾霾天郊游🌁呼吸道感染两瓶来自巴马长寿村的配方🌱哪里不舒服擦哪里，排湿排寒父母健康身体倍棒可暖舒活液带回家给父母做做家庭SPA[强]可暖舒活液总代颜英子v：13713507720#可暖舒活液# ​                ",  , , ,"
                        2017年01月21日 10:03
                        ",iPhone 6s Plus,https://s.weibo.com/weibo/%25E9%259B%25BE%25E9%259C%25BE%2520%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D?q=%E9%9B%BE%E9%9C%BE%20%E4%B8%8D%E8%88%92%E6%9C%8D&scope=ori&suball=1&Refer=g&page=47,https://weibo.com/1869657814/ErOGGdQ1k?refer_flag=1001030103_,,,,,
3Contain,"
                        雾霾天气😷嗓子不舒服，来个酥梨润润嗓子，保护肺部不受伤害，你今天吃了 2泸州·合江县 L秒拍视频 . ​                ",  , , ,"
                        2017年01月20日 16:12
                        ",红米2A,https://s.weibo.com/weibo/%25E9%259B%25BE%25E9%259C%25BE%2520%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D?q=%E9%9B%BE%E9%9C%BE%20%E4%B8%8D%E8%88%92%E6%9C%8D&scope=ori&suball=1&Refer=g&page=47,https://weibo.com/5727069070/ErHFQnupP?refer_flag=1001030103_,,,,,
冬天不相干的故事,"
                    来了五天 三天蓝天 两天雾霾 咳嗽嗓子疼 胸腔也不舒服 记之 2北京 ​                ",  , , ,"
                        2017年01月20日 12:45
                        ",iPhone 6,https://s.weibo.com/weibo/%25E9%259B%25BE%25E9%259C%25BE%2520%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D?q=%E9%9B%BE%E9%9C%BE%20%E4%B8%8D%E8%88%92%E6%9C%8D&scope=ori&suball=1&Refer=g&page=47,https://weibo.com/1666484095/ErGjP8UQ8?refer_flag=1001030103_,,,,,
二马广大ECNU,"
                    北风一吹，这雾霾。晚上陪大肚婆散步，必须全副武装，买防毒面具的心都有了。4公里一圈，走了大半圈，喉咙、鼻子已经非常不舒服，回到家竟然流起了鼻涕。真是够了。 ​                ",1, , ,"
                        2017年01月20日 07:14
                        ",iPhone 6s(深空灰),https://s.weibo.com/weibo/%25E9%259B%25BE%25E9%259C%25BE%2520%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D?q=%E9%9B%BE%E9%9C%BE%20%E4%B8%8D%E8%88%92%E6%9C%8D&scope=ori&suball=1&Refer=g&page=48,https://weibo.com/1709587642/ErE9n0V2A?refer_flag=1001030103_,,,,,
摩卡风,"
                    天天雾霾，喉咙也开始不舒服了，这种天气，不咳个几声，都对不起雾霾君 ​                ",6, , ,"
                        2017年01月19日 23:02
                        ",荣耀6,https://s.weibo.com/weibo/%25E9%259B%25BE%25E9%259C%25BE%2520%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D?q=%E9%9B%BE%E9%9C%BE%20%E4%B8%8D%E8%88%92%E6%9C%8D&scope=ori&suball=1&Refer=g&page=48,https://weibo.com/2238116050/ErAVLyEMZ?refer_flag=1001030103_,,,,,
周栋的微博,"
                    选个城市当拍挡，想想应该是香港，北京像雾霾一样不清不楚，又或者德行有余行动力不足，上海人怎么学洋人都学不像，中国的好学不到，总是不舒服。徐老师例外。台湾是女的，像个男人的还是香港。从现在我们准备起来，十年后全面超过日本。 ​                ",  ,1, ,"
                        2017年01月19日 21:20
                        ",Android客户端,https://s.weibo.com/weibo/%25E9%259B%25BE%25E9%259C%25BE%2520%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D?q=%E9%9B%BE%E9%9C%BE%20%E4%B8%8D%E8%88%92%E6%9C%8D&scope=ori&suball=1&Refer=g&page=48,https://weibo.com/1558787035/ErAgt85rt?refer_flag=1001030103_,,,,,
ishara81,"
                    💖雾霾天，最受伤害的是呼吸系统，咳嗽、喉咙不舒服是最明显的症状了，记得给家人备上一瓶十六个钟熬制的川贝冰糖柠檬膏🍋外地的盆友快递停了，只接受同城送货[得意] ​                ",  , , ,"
                        2017年01月19日 18:53
                        ",iPhone 6s,https://s.weibo.com/weibo/%25E9%259B%25BE%25E9%259C%25BE%2520%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D?q=%E9%9B%BE%E9%9C%BE%20%E4%B8%8D%E8%88%92%E6%9C%8D&scope=ori&suball=1&Refer=g&page=48,https://weibo.com/2128925525/ErziNfMUA?refer_flag=1001030103_,,,,,
阿布0120,"
                    觉得不只是甲状腺出了问题，肺这个零部件估计也坏了，雾霾越严重它越不舒服。 ​                ",2, , ,"
                        2017年01月19日 18:01
                        ",荣耀7 世界有点不同,https://s.weibo.com/weibo/%25E9%259B%25BE%25E9%259C%25BE%2520%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D?q=%E9%9B%BE%E9%9C%BE%20%E4%B8%8D%E8%88%92%E6%9C%8D&scope=ori&suball=1&Refer=g&page=48,https://weibo.com/1421595241/EryXte5bl?refer_flag=1001030103_,,,,,
胖橙生长记,"
                    Day83:早上六点的奶吃了喉咙又开始呼呼。伴随了几声咳嗽。鼻屎满满。呼吸不畅。看着🍊很难受的样子。突然大哭一小会儿又开始笑。抓拍到🍊挂着泪珠的笑脸😄吃睡玩都很正常。就早上吃完那一小时内感觉很不舒服。不知道是鼻屎惹的祸（天气干燥。雾霾严重，导致空气很脏）还是热的上火喉咙有痰。好怕是咳嗽肺炎之类的不敢想操心我上午的回笼觉也睡不着了希望我的橙子宝宝健健康康啊 收起全文d
                ",2,9,2,"
                        2017年01月19日 16:37
                        ",iPhone 6s,https://s.weibo.com/weibo/%25E9%259B%25BE%25E9%259C%25BE%2520%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D?q=%E9%9B%BE%E9%9C%BE%20%E4%B8%8D%E8%88%92%E6%9C%8D&scope=ori&suball=1&Refer=g&page=48,https://weibo.com/6025592284/Erypm6hNp?refer_flag=1001030103_,,,,,
兔小卡kaka,"
                    #兔小卡亲子娱乐# #成长早期至关重要#   雾霾天治嗓子不舒服小窍门，儿童成人适用~ L秒拍视频 . ​                ",  , ,1,"
                        2017年01月19日 14:58
                        ",秒拍网页版,https://s.weibo.com/weibo/%25E9%259B%25BE%25E9%259C%25BE%2520%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D?q=%E9%9B%BE%E9%9C%BE%20%E4%B8%8D%E8%88%92%E6%9C%8D&scope=ori&suball=1&Refer=g&page=48,https://weibo.com/5951612753/ErxLj4rZ4?refer_flag=1001030103_,,,,,
